4416, 7, 290, 7, 0.227670, 0.050000
4418, 78, 11, 78, 0.200000, 0.032258
4420, 7, 0, 7, 0.255958, 0.071429
4422, 6, 36, 6, 0.189200, 0.026316
4423, 9, 250, 9, 0.315465, 0.125000
4425, 23, 23, 23, 0.212746, 0.040000
4426, 5, 47, 4, 0.175425, 0.019608
4427, 6, 14, 6, 0.150190, 0.010000
4428, 14, 10, 13, 0.180031, 0.021739
4429, 10, 23, 10, 0.224244, 0.047619
4430, 37, 126, 37, 0.150190, 0.010000
4432, 30, 34, 30, 0.333333, 0.142857
4435, 5, 62, 5, 0.190551, 0.027027
4436, 14, 55, 13, 0.218104, 0.043478
4437, 3, 0, 3, 0.175425, 0.019608
4440, 3, 22, 3, 0.170707, 0.017544
4442, 8, 93, 8, 0.172970, 0.018519
4443, 54, 11, 54, 0.315465, 0.125000
4444, 57, 376, 54, 0.356207, 0.166667
4445, 58, 72, 57, 0.301030, 0.111111
4446, 10, 33, 3, 0.150190, 0.010000
4447, 14, 15, 14, 0.500000, 0.333333
4448, 9, 16, 9, 0.231378, 0.052632
4450, 22, 21, 19, 0.200000, 0.032258
4451, 38, 11, 36, 0.180031, 0.021739
4452, 7, 0, 7, 0.500000, 0.333333
4453, 66, 131, 64, 0.190551, 0.027027
4456, 9, 47, 9, 0.270238, 0.083333
4458, 3, 22, 3, 0.172970, 0.018519
4459, 4, 31, 4, 0.315465, 0.125000
4460, 25, 14, 20, 0.168613, 0.016667
4461, 8, 62, 8, 0.175425, 0.019608
4462, 4, 0, 4, 0.150190, 0.010000
4466, 57, 24, 56, 0.167949, 0.016393
4469, 10, 26, 10, 0.150190, 0.010000
4470, 9, 11, 7, 0.171442, 0.017857
4471, 3, 0, 3, 0.630930, 0.500000
4475, 10, 284, 10, 0.430677, 0.250000
4477, 7, 23, 7, 0.255958, 0.071429
4478, 33, 0, 26, 0.278943, 0.090909
4480, 5, 10, 3, 0.630930, 0.500000
4481, 4, 0, 4, 0.630930, 0.500000
4484, 5, 34, 5, 0.315465, 0.125000
4485, 27, 26, 27, 0.201849, 0.033333
4486, 4, 0, 4, 0.386853, 0.200000
4487, 16, 33, 16, 1.000000, 1.000000
4491, 4, 36, 4, 1.000000, 1.000000
4493, 7, 33, 7, 0.630930, 0.500000
4496, 4, 22, 4, 0.150190, 0.010000
4498, 14, 1051, 13, 0.150190, 0.010000
4499, 5, 10, 5, 0.150190, 0.010000
4500, 27, 11, 23, 0.150190, 0.010000
4502, 24, 15, 24, 0.162608, 0.014286
4503, 5, 13, 5, 0.164272, 0.014925
4504, 5, 0, 5, 0.150190, 0.010000
4506, 31, 0, 31, 0.203795, 0.034483
4508, 5, 0, 5, 0.205847, 0.035714
4509, 33, 59, 33, 0.190551, 0.027027
4510, 87, 13, 83, 0.167300, 0.016129
4512, 40, 18, 35, 0.235409, 0.055556
4513, 19, 70, 19, 0.170707, 0.017544
4514, 9, 0, 8, 1.000000, 1.000000
4515, 23, 12, 23, 0.221065, 0.045455
4516, 4, 103, 3, 0.500000, 0.333333
4517, 7, 83, 5, 0.333333, 0.142857
4520, 4, 0, 4, 0.278943, 0.090909
4521, 32, 64, 31, 0.224244, 0.047619
4522, 55, 289, 55, 0.194959, 0.029412
4526, 8, 119, 8, 0.215338, 0.041667
4528, 11, 38, 11, 1.000000, 1.000000
4529, 20, 0, 18, 0.208015, 0.037037
4531, 45, 79, 43, 0.171442, 0.017857
4534, 25, 34, 25, 0.244651, 0.062500
4538, 3, 78, 3, 0.150190, 0.010000
4539, 4, 65, 4, 0.150190, 0.010000
4540, 50, 93, 49, 0.301030, 0.111111
4542, 29, 128, 28, 0.150190, 0.010000
4543, 3, 43, 3, 0.150190, 0.010000
4544, 5, 0, 5, 0.164851, 0.015152
4545, 9, 13, 9, 1.000000, 1.000000
4546, 15, 76, 15, 0.630930, 0.500000
4548, 25, 13, 25, 0.201849, 0.033333
4549, 26, 30, 26, 0.255958, 0.071429
4550, 25, 12, 25, 0.430677, 0.250000
4553, 8, 28, 8, 0.430677, 0.250000
4554, 4, 36, 4, 0.189200, 0.026316
4555, 5, 156, 5, 0.301030, 0.111111
4557, 5, 12, 5, 1.000000, 1.000000
4558, 25, 13, 24, 0.221065, 0.045455
4559, 18, 14, 18, 1.000000, 1.000000
4561, 8, 11, 3, 0.356207, 0.166667
4563, 21, 22, 21, 0.270238, 0.083333
4565, 53, 17, 50, 0.270238, 0.083333
4566, 13, 11, 13, 0.193426, 0.028571
4568, 7, 604, 7, 0.150190, 0.010000
4570, 5, 34, 5, 0.500000, 0.333333
4572, 4, 0, 4, 0.167949, 0.016393
4573, 18, 22, 18, 0.235409, 0.055556
4574, 9, 0, 9, 0.166048, 0.015625
4576, 19, 36, 19, 0.150190, 0.010000
4577, 3, 34, 3, 0.430677, 0.250000
4578, 5, 532, 5, 0.250000, 0.066667
4579, 5, 49, 5, 0.150190, 0.010000
4580, 6, 65, 6, 0.150190, 0.010000
4583, 23, 13, 23, 0.189200, 0.026316
4584, 7, 19, 7, 0.235409, 0.055556
4586, 6, 35, 6, 0.150190, 0.010000
4587, 4, 35, 4, 0.227670, 0.050000
4588, 3, 17, 3, 0.262650, 0.076923
4589, 4, 33, 4, 0.630930, 0.500000
4590, 39, 54, 37, 0.193426, 0.028571
4591, 24, 31, 21, 1.000000, 1.000000
4592, 18, 0, 18, 0.166667, 0.015873
4593, 6, 65, 6, 0.630930, 0.500000
4594, 65, 17, 63, 0.215338, 0.041667
4595, 13, 101, 13, 0.301030, 0.111111
4596, 5, 60, 5, 0.150190, 0.010000
4597, 4, 0, 4, 0.150190, 0.010000
4599, 34, 0, 32, 0.270238, 0.083333
4601, 30, 0, 30, 0.168613, 0.016667
4603, 15, 81, 15, 0.255958, 0.071429
4604, 98, 0, 81, 0.175425, 0.019608
4606, 5, 26, 5, 0.172195, 0.018182
4608, 12, 31, 12, 0.173765, 0.018868
4610, 4, 16, 4, 0.169992, 0.017241
4611, 4, 395, 4, 0.386853, 0.200000
4612, 15, 70, 15, 0.430677, 0.250000
4613, 24, 49, 23, 0.165443, 0.015385
4614, 33, 10, 33, 0.239812, 0.058824
4616, 21, 56, 21, 0.430677, 0.250000
4617, 13, 74, 12, 0.386853, 0.200000
4619, 3, 10, 2, 0.184289, 0.023810
4620, 5, 211, 5, 0.172970, 0.018519
4622, 13, 12, 13, 0.150190, 0.010000
4625, 5, 0, 5, 0.175425, 0.019608
4626, 29, 199, 29, 0.250000, 0.066667
4627, 14, 45, 14, 0.630930, 0.500000
4629, 38, 28, 38, 0.239812, 0.058824
4630, 6, 32, 6, 0.250000, 0.066667
4631, 9, 139, 9, 0.150190, 0.010000
4632, 14, 10, 14, 0.182088, 0.022727
4633, 3, 49, 3, 0.150190, 0.010000
4634, 8, 118, 8, 0.356207, 0.166667
4635, 10, 14, 10, 0.500000, 0.333333
4638, 9, 57, 9, 0.630930, 0.500000
4639, 16, 0, 14, 0.218104, 0.043478
4640, 3, 12, 3, 0.270238, 0.083333
4642, 8, 21, 8, 0.150190, 0.010000
4643, 9, 209, 9, 0.208015, 0.037037
4644, 17, 22, 17, 0.191959, 0.027778
4647, 5, 0, 5, 0.301030, 0.111111
4649, 3, 0, 3, 0.167300, 0.016129
4653, 4, 15, 4, 0.500000, 0.333333
4654, 48, 41, 45, 1.000000, 1.000000
4655, 27, 91, 24, 0.262650, 0.076923
4657, 29, 28, 29, 0.386853, 0.200000
4658, 7, 14, 7, 1.000000, 1.000000
4661, 21, 149, 21, 0.218104, 0.043478
4662, 3, 17, 3, 0.187902, 0.025641
4663, 3, 17, 3, 0.150190, 0.010000
4671, 8, 11, 7, 0.278943, 0.090909
4672, 3, 14, 3, 0.168613, 0.016667
4673, 3, 24, 3, 0.630930, 0.500000
4674, 29, 12, 28, 0.184289, 0.023810
4675, 3, 23, 3, 0.178104, 0.020833
4676, 4, 33, 4, 0.500000, 0.333333
4677, 7, 14, 7, 0.205847, 0.035714
4678, 5, 0, 5, 0.315465, 0.125000
4680, 79, 68, 75, 0.215338, 0.041667
4682, 6, 20, 6, 0.430677, 0.250000
4684, 11, 41, 11, 0.224244, 0.047619
4685, 4, 0, 4, 0.231378, 0.052632
4686, 6, 13, 6, 0.150190, 0.010000
4687, 4, 0, 3, 0.169294, 0.016949
4690, 12, 23, 12, 0.208015, 0.037037
4692, 12, 12, 11, 0.178104, 0.020833
4694, 4, 0, 4, 0.163706, 0.014706
4695, 12, 15, 12, 0.386853, 0.200000
4697, 30, 87, 30, 0.166667, 0.015873
4698, 10, 37, 10, 0.356207, 0.166667
4701, 9, 17, 9, 1.000000, 1.000000
4702, 13, 37, 11, 0.170707, 0.017544
4705, 13, 12, 13, 0.262650, 0.076923
4707, 3, 21, 3, 0.227670, 0.050000
4708, 9, 11, 9, 0.184289, 0.023810
4709, 4, 20, 4, 0.289065, 0.100000
4710, 56, 93, 55, 0.190551, 0.027027
4711, 3, 35, 3, 1.000000, 1.000000
4714, 17, 12, 16, 0.150190, 0.010000
4716, 24, 381, 2, 0.231378, 0.052632
4717, 8, 45, 8, 0.172970, 0.018519
4719, 11, 0, 11, 0.203795, 0.034483
4722, 30, 107, 30, 0.356207, 0.166667
4725, 5, 71, 5, 0.500000, 0.333333
4726, 6, 0, 6, 0.150190, 0.010000
4727, 5, 0, 5, 0.301030, 0.111111
4730, 25, 15, 23, 0.168613, 0.016667
4732, 4, 145, 4, 0.150190, 0.010000
4734, 9, 139, 9, 0.315465, 0.125000
4736, 5, 25, 5, 0.630930, 0.500000
4738, 114, 74, 93, 0.235409, 0.055556
4740, 5, 0, 5, 0.187902, 0.025641
4741, 4, 0, 4, 0.356207, 0.166667
4742, 17, 15, 17, 0.500000, 0.333333
4743, 5, 0, 5, 0.150190, 0.010000
4744, 13, 28, 12, 0.164851, 0.015152
4745, 5, 76, 5, 0.235409, 0.055556
4746, 4, 0, 4, 0.430677, 0.250000
4747, 17, 43, 17, 1.000000, 1.000000
4748, 9, 38, 9, 0.500000, 0.333333
4749, 14, 0, 14, 0.430677, 0.250000
4750, 37, 66, 36, 0.183169, 0.023256
4752, 6, 10, 6, 0.150190, 0.010000
4755, 18, 47, 18, 0.500000, 0.333333
4756, 21, 39, 21, 0.210310, 0.038462
4757, 39, 39, 38, 0.150190, 0.010000
4758, 37, 42, 37, 0.227670, 0.050000
4760, 10, 18, 10, 0.356207, 0.166667
4761, 11, 49, 11, 1.000000, 1.000000
4763, 22, 82, 22, 0.315465, 0.125000
4766, 10, 11, 10, 0.150190, 0.010000
4768, 4, 15, 4, 0.166048, 0.015625
4769, 22, 22, 22, 0.500000, 0.333333
4770, 10, 0, 10, 0.227670, 0.050000
4772, 34, 291, 33, 1.000000, 1.000000
4774, 34, 34, 33, 0.244651, 0.062500
4775, 3, 40, 3, 0.172195, 0.018182
4776, 4, 43, 4, 0.184289, 0.023810
4777, 10, 29, 9, 0.150190, 0.010000
4778, 4, 17, 4, 0.150190, 0.010000
4779, 5, 0, 5, 0.172195, 0.018182
4782, 39, 177, 39, 0.150190, 0.010000
4783, 7, 0, 7, 0.289065, 0.100000
4784, 23, 0, 23, 0.189200, 0.026316
4787, 64, 0, 64, 0.386853, 0.200000
4788, 4, 68, 4, 0.215338, 0.041667
4789, 26, 65, 26, 0.196562, 0.030303
4790, 5, 14, 5, 0.184289, 0.023810
4792, 6, 46, 6, 0.150190, 0.010000
4794, 12, 18, 12, 0.168613, 0.016667
4795, 5, 11, 5, 0.198240, 0.031250
4798, 11, 15, 11, 0.178104, 0.020833
4799, 15, 13, 15, 0.262650, 0.076923
4800, 3, 0, 3, 0.166048, 0.015625
4801, 5, 11, 5, 0.179052, 0.021277
4802, 3, 52, 3, 0.500000, 0.333333
4803, 5, 34, 5, 0.239812, 0.058824
4804, 5, 160, 5, 0.203795, 0.034483
4806, 23, 87, 22, 0.500000, 0.333333
4808, 6, 28, 6, 0.169992, 0.017241
4809, 10, 11, 10, 0.244651, 0.062500
4810, 3, 0, 3, 1.000000, 1.000000
4811, 3, 20, 3, 0.215338, 0.041667
4812, 18, 1009, 18, 0.193426, 0.028571
4813, 10, 28, 10, 0.255958, 0.071429
4814, 9, 47, 9, 0.176291, 0.020000
4815, 36, 22, 36, 0.235409, 0.055556
4816, 11, 0, 9, 0.168613, 0.016667
4817, 17, 25, 17, 1.000000, 1.000000
4818, 6, 10, 6, 0.386853, 0.200000
4820, 26, 227, 26, 1.000000, 1.000000
4821, 6, 0, 6, 0.150190, 0.010000
4822, 32, 50, 31, 0.430677, 0.250000
4823, 12, 44, 12, 0.500000, 0.333333
4824, 26, 67, 26, 0.218104, 0.043478
4825, 7, 18, 7, 1.000000, 1.000000
4826, 37, 20, 36, 0.150190, 0.010000
4827, 3, 103, 2, 0.171442, 0.017857
4830, 26, 92, 23, 0.278943, 0.090909
4833, 5, 19, 5, 1.000000, 1.000000
4835, 5, 42, 5, 0.255958, 0.071429
4837, 4, 0, 4, 0.231378, 0.052632
4840, 12, 45, 12, 0.278943, 0.090909
4841, 4, 78, 4, 1.000000, 1.000000
4842, 5, 35, 4, 0.430677, 0.250000
4846, 31, 15, 30, 1.000000, 1.000000
4847, 14, 39, 14, 0.203795, 0.034483
4850, 9, 11, 9, 0.196562, 0.030303
4851, 11, 0, 11, 0.174583, 0.019231
4852, 7, 398, 7, 1.000000, 1.000000
4853, 20, 19, 20, 0.356207, 0.166667
4854, 6, 0, 5, 0.630930, 0.500000
4855, 33, 0, 33, 0.175425, 0.019608
4856, 17, 11, 17, 0.356207, 0.166667
4858, 9, 57, 9, 0.218104, 0.043478
4859, 5, 20, 5, 0.169992, 0.017241
4862, 25, 0, 25, 0.150190, 0.010000
4866, 6, 0, 6, 1.000000, 1.000000
4869, 4, 13, 4, 0.239812, 0.058824
4872, 56, 19, 47, 0.356207, 0.166667
4874, 10, 41, 10, 0.239812, 0.058824
4875, 3, 35, 3, 0.173765, 0.018868
4877, 26, 39, 23, 0.221065, 0.045455
4878, 171, 25, 138, 0.150190, 0.010000
4879, 50, 56, 49, 1.000000, 1.000000
4881, 6, 56, 6, 0.356207, 0.166667
4882, 16, 47, 16, 0.169294, 0.016949
4884, 76, 149, 71, 0.289065, 0.100000
4885, 7, 0, 7, 1.000000, 1.000000
4886, 8, 16, 8, 0.630930, 0.500000
4887, 3, 68, 3, 0.244651, 0.062500
4889, 3, 33, 3, 0.386853, 0.200000
4891, 28, 24, 28, 0.150190, 0.010000
4893, 50, 79, 42, 0.208015, 0.037037
4894, 16, 13, 16, 1.000000, 1.000000
4895, 31, 47, 31, 1.000000, 1.000000
4896, 11, 403, 6, 0.212746, 0.040000
4897, 16, 28, 16, 0.171442, 0.017857
4898, 8, 17, 8, 0.169294, 0.016949
4899, 49, 12, 45, 1.000000, 1.000000
4900, 20, 71, 20, 1.000000, 1.000000
4901, 17, 110, 14, 0.172970, 0.018519
4903, 4, 10, 4, 0.289065, 0.100000
4904, 3, 44, 3, 1.000000, 1.000000
4906, 73, 0, 73, 0.630930, 0.500000
4907, 6, 40, 6, 1.000000, 1.000000
4910, 4, 14, 4, 0.356207, 0.166667
4913, 10, 16, 10, 0.231378, 0.052632
4915, 8, 38, 8, 0.250000, 0.066667
4916, 4, 122, 4, 0.289065, 0.100000
4918, 9, 66, 9, 0.315465, 0.125000
4920, 3, 56, 3, 0.150190, 0.010000
4921, 18, 16, 17, 0.181043, 0.022222
4922, 16, 43, 16, 0.356207, 0.166667
4924, 9, 28, 9, 0.205847, 0.035714
4925, 4, 0, 4, 0.262650, 0.076923
4926, 8, 11, 8, 0.231378, 0.052632
4927, 3, 16, 3, 0.150190, 0.010000
4931, 8, 82, 8, 1.000000, 1.000000
4932, 4, 35, 4, 0.150190, 0.010000
4934, 3, 0, 3, 0.630930, 0.500000
4936, 5, 0, 5, 0.150190, 0.010000
4937, 3, 27, 3, 0.174583, 0.019231
4938, 15, 99, 15, 0.630930, 0.500000
4939, 6, 97, 6, 0.210310, 0.038462
4940, 5, 280, 5, 0.150190, 0.010000
4943, 7, 11, 7, 0.150190, 0.010000
4944, 24, 11, 24, 0.630930, 0.500000
4948, 16, 0, 15, 0.203795, 0.034483
4950, 4, 11, 4, 0.227670, 0.050000
4953, 3, 39, 3, 0.170707, 0.017544
4954, 9, 171, 9, 0.203795, 0.034483
4958, 7, 0, 7, 0.203795, 0.034483
4960, 4, 0, 4, 0.235409, 0.055556
4961, 14, 16, 14, 0.244651, 0.062500
4963, 11, 12, 9, 0.630930, 0.500000
4964, 5, 21, 5, 0.189200, 0.026316
4965, 10, 12, 10, 0.150190, 0.010000
4968, 30, 279, 30, 0.212746, 0.040000
4969, 4, 62, 4, 0.150190, 0.010000
4970, 3, 78, 3, 0.150190, 0.010000
4971, 52, 23, 45, 0.356207, 0.166667
4975, 6, 0, 6, 0.500000, 0.333333
4976, 12, 96, 12, 0.227670, 0.050000
4978, 5, 0, 5, 0.150190, 0.010000
4979, 17, 33, 17, 0.278943, 0.090909
4980, 20, 66, 20, 0.386853, 0.200000
4981, 14, 49, 14, 1.000000, 1.000000
4983, 4, 165, 4, 0.250000, 0.066667
4985, 5, 0, 4, 0.185449, 0.024390
4987, 4, 0, 4, 0.301030, 0.111111
4989, 4, 0, 4, 0.208015, 0.037037
4990, 11, 26, 11, 0.150190, 0.010000
4991, 7, 65, 7, 0.218104, 0.043478
4993, 79, 286, 72, 0.386853, 0.200000
4994, 9, 11, 9, 0.150190, 0.010000
4996, 34, 26, 34, 0.200000, 0.032258
4997, 10, 19, 10, 1.000000, 1.000000
4999, 6, 0, 6, 0.150190, 0.010000
5000, 3, 117, 3, 0.244651, 0.062500
5001, 4, 11, 4, 0.500000, 0.333333
5002, 7, 108, 7, 0.333333, 0.142857
5003, 15, 44, 15, 0.262650, 0.076923
5009, 5, 34, 5, 1.000000, 1.000000
5011, 3, 11, 3, 0.201849, 0.033333
5012, 10, 262, 9, 0.150190, 0.010000
5013, 6, 0, 6, 0.224244, 0.047619
5014, 5, 157, 5, 0.150190, 0.010000
5019, 4, 101, 4, 0.198240, 0.031250
5021, 3, 0, 3, 0.212746, 0.040000
5022, 14, 40, 14, 0.174583, 0.019231
5024, 6, 16, 2, 0.201849, 0.033333
5025, 5, 171, 5, 0.167949, 0.016393
5026, 11, 37, 11, 0.333333, 0.142857
5027, 12, 21, 12, 0.175425, 0.019608
5028, 14, 12, 14, 0.231378, 0.052632
5031, 14, 73, 2, 0.183169, 0.023256
5034, 3, 0, 3, 0.244651, 0.062500
5035, 3, 15, 3, 1.000000, 1.000000
5037, 4, 113, 4, 0.630930, 0.500000
5038, 3, 0, 3, 0.270238, 0.083333
5039, 3, 46, 3, 0.430677, 0.250000
5040, 5, 38, 4, 0.150190, 0.010000
5041, 4, 0, 4, 0.150190, 0.010000
5045, 4, 59, 3, 0.255958, 0.071429
5046, 3, 22, 3, 0.150190, 0.010000
5048, 12, 18, 12, 0.183169, 0.023256
5049, 9, 28, 9, 0.189200, 0.026316
5050, 5, 22, 5, 0.171442, 0.017857
5051, 5, 71, 5, 0.175425, 0.019608
5052, 19, 48, 16, 0.187902, 0.025641
5056, 9, 11, 7, 0.169294, 0.016949
5058, 4, 0, 4, 0.150190, 0.010000
5059, 5, 262, 5, 0.173765, 0.018868
5062, 14, 0, 13, 1.000000, 1.000000
5064, 16, 15, 15, 0.150190, 0.010000
5065, 4, 145, 4, 0.356207, 0.166667
5067, 11, 152, 11, 0.208015, 0.037037
5068, 59, 143, 58, 0.224244, 0.047619
5070, 24, 13, 24, 0.301030, 0.111111
5072, 32, 36, 31, 0.174583, 0.019231
5074, 6, 197, 5, 0.177184, 0.020408
5075, 22, 264, 22, 1.000000, 1.000000
5076, 42, 31, 41, 0.250000, 0.066667
5078, 20, 0, 20, 0.630930, 0.500000
5079, 35, 16, 19, 0.356207, 0.166667
5080, 3, 103, 3, 0.176291, 0.020000
5081, 8, 39, 8, 0.244651, 0.062500
5085, 12, 0, 12, 0.150190, 0.010000
5086, 6, 0, 6, 0.190551, 0.027027
5088, 11, 27, 11, 0.161045, 0.013699
5089, 5, 374, 5, 0.356207, 0.166667
5090, 6, 47, 6, 0.289065, 0.100000
5092, 15, 13, 15, 0.315465, 0.125000
5093, 16, 377, 15, 0.187902, 0.025641
5094, 12, 192, 12, 0.150190, 0.010000
5095, 13, 108, 13, 1.000000, 1.000000
5097, 31, 0, 30, 0.186652, 0.025000
5098, 58, 40, 56, 0.150190, 0.010000
5099, 5, 97, 5, 0.244651, 0.062500
5100, 21, 40, 21, 0.356207, 0.166667
5102, 28, 0, 27, 0.262650, 0.076923
5107, 9, 57, 9, 0.221065, 0.045455
5108, 69, 56, 69, 0.231378, 0.052632
5109, 4, 0, 4, 0.301030, 0.111111
5110, 5, 158, 5, 0.221065, 0.045455
5113, 36, 99, 25, 0.172195, 0.018182
5115, 3, 10, 3, 0.356207, 0.166667
5117, 90, 19, 86, 0.171442, 0.017857
5119, 18, 13, 18, 0.150190, 0.010000
5120, 5, 12, 5, 0.190551, 0.027027
5122, 10, 23, 10, 0.278943, 0.090909
5123, 16, 104, 16, 0.278943, 0.090909
5124, 4, 0, 4, 0.191959, 0.027778
5128, 12, 31, 12, 0.630930, 0.500000
5132, 8, 380, 7, 0.187902, 0.025641
5133, 21, 0, 21, 0.301030, 0.111111
5138, 7, 21, 7, 0.201849, 0.033333
5139, 13, 16, 12, 0.198240, 0.031250
5140, 5, 0, 4, 0.168613, 0.016667
5142, 4, 26, 4, 0.270238, 0.083333
5143, 10, 74, 10, 0.500000, 0.333333
5144, 7, 11, 7, 0.182088, 0.022727
5145, 74, 34, 74, 0.210310, 0.038462
5146, 18, 68, 18, 0.168613, 0.016667
5147, 9, 29, 9, 0.150190, 0.010000
5148, 75, 321, 45, 0.150190, 0.010000
5149, 3, 0, 3, 0.500000, 0.333333
5150, 6, 237, 6, 0.184289, 0.023810
5151, 6, 17, 6, 0.205847, 0.035714
5153, 7, 83, 7, 0.356207, 0.166667
5154, 8, 79, 8, 0.150190, 0.010000
5155, 48, 12, 46, 0.630930, 0.500000
5156, 7, 13, 7, 0.630930, 0.500000
5157, 26, 285, 24, 0.250000, 0.066667
5158, 20, 22, 18, 0.255958, 0.071429
5159, 6, 16, 6, 1.000000, 1.000000
5161, 3, 97, 3, 0.186652, 0.025000
5162, 27, 39, 27, 0.315465, 0.125000
5163, 13, 0, 13, 0.203795, 0.034483
5164, 38, 19, 34, 0.172970, 0.018519
5165, 11, 42, 11, 0.239812, 0.058824
5166, 3, 0, 3, 0.208015, 0.037037
5168, 3, 10, 3, 0.168613, 0.016667
5169, 22, 26, 21, 0.187902, 0.025641
5170, 56, 47, 53, 0.250000, 0.066667
5171, 26, 0, 26, 0.208015, 0.037037
5173, 39, 0, 39, 0.180031, 0.021739
5176, 3, 70, 3, 1.000000, 1.000000
5178, 15, 0, 15, 0.185449, 0.024390
5182, 145, 72, 137, 0.278943, 0.090909
5183, 8, 28, 8, 0.500000, 0.333333
5184, 4, 17, 4, 0.150190, 0.010000
5185, 6, 0, 6, 0.150190, 0.010000
5187, 11, 0, 11, 0.150190, 0.010000
5188, 9, 0, 8, 0.231378, 0.052632
5190, 30, 18, 29, 0.150190, 0.010000
5191, 30, 205, 30, 0.201849, 0.033333
5192, 3, 49, 3, 0.250000, 0.066667
5194, 6, 66, 6, 0.150190, 0.010000
5195, 12, 18, 12, 0.278943, 0.090909
5197, 4, 0, 4, 0.181043, 0.022222
5198, 9, 0, 9, 0.231378, 0.052632
5200, 12, 46, 12, 0.218104, 0.043478
5202, 3, 17, 2, 0.150190, 0.010000
5203, 13, 48, 13, 0.186652, 0.025000
5204, 7, 15, 7, 0.333333, 0.142857
5208, 10, 24, 9, 0.174583, 0.019231
5210, 27, 21, 27, 0.239812, 0.058824
5211, 7, 15, 7, 0.333333, 0.142857
5212, 5, 0, 5, 0.168613, 0.016667
5213, 5, 43, 5, 0.189200, 0.026316
5215, 23, 57, 23, 0.191959, 0.027778
5218, 5, 0, 5, 0.173765, 0.018868
5219, 23, 52, 23, 0.150190, 0.010000
5220, 10, 127, 10, 0.150190, 0.010000
5221, 6, 32, 6, 1.000000, 1.000000
5224, 3, 84, 3, 1.000000, 1.000000
5225, 30, 94, 30, 0.215338, 0.041667
5227, 65, 64, 59, 0.150190, 0.010000
5228, 18, 11, 18, 0.183169, 0.023256
5230, 8, 12, 8, 0.301030, 0.111111
5231, 59, 12, 59, 0.159099, 0.012987
5232, 3, 13, 3, 0.386853, 0.200000
5234, 22, 17, 22, 1.000000, 1.000000
5235, 11, 101, 11, 0.630930, 0.500000
5237, 6, 545, 6, 0.630930, 0.500000
5238, 5, 22, 5, 0.289065, 0.100000
5239, 10, 66, 10, 0.333333, 0.142857
5241, 4, 25, 4, 0.150190, 0.010000
5244, 3, 30, 3, 0.221065, 0.045455
5245, 6, 68, 6, 0.173765, 0.018868
5246, 7, 67, 7, 0.630930, 0.500000
5247, 3, 38, 3, 0.178104, 0.020833
5249, 11, 0, 11, 0.630930, 0.500000
5250, 5, 14, 2, 0.278943, 0.090909
5251, 4, 0, 4, 1.000000, 1.000000
5252, 35, 89, 33, 1.000000, 1.000000
5253, 5, 0, 5, 1.000000, 1.000000
5255, 7, 0, 6, 0.201849, 0.033333
5257, 3, 231, 3, 0.180031, 0.021739
5258, 17, 14, 17, 0.386853, 0.200000
5259, 21, 0, 21, 1.000000, 1.000000
5260, 11, 281, 11, 0.203795, 0.034483
5261, 3, 75, 3, 0.630930, 0.500000
5264, 9, 473, 9, 0.170707, 0.017544
5265, 5, 135, 4, 0.250000, 0.066667
5266, 42, 572, 39, 0.189200, 0.026316
5267, 10, 0, 10, 0.500000, 0.333333
5268, 3, 32, 3, 0.150190, 0.010000
5269, 4, 39, 4, 0.150190, 0.010000
5270, 5, 86, 5, 0.203795, 0.034483
5274, 4, 16, 4, 1.000000, 1.000000
5275, 4, 12, 4, 0.185449, 0.024390
5277, 21, 0, 21, 0.289065, 0.100000
5278, 75, 21, 72, 0.183169, 0.023256
5280, 56, 97, 56, 0.356207, 0.166667
5281, 16, 14, 16, 0.500000, 0.333333
5282, 8, 0, 7, 0.169992, 0.017241
5284, 4, 19, 4, 0.210310, 0.038462
5285, 4, 303, 4, 0.193426, 0.028571
5286, 9, 24, 9, 0.301030, 0.111111
5287, 7, 17, 7, 0.150190, 0.010000
5288, 3, 0, 3, 0.630930, 0.500000
5290, 4, 63, 4, 0.630930, 0.500000
5291, 14, 28, 14, 1.000000, 1.000000
5294, 3, 457, 3, 0.244651, 0.062500
5295, 3, 44, 3, 0.215338, 0.041667
5296, 18, 153, 17, 0.210310, 0.038462
5297, 3, 57, 3, 0.215338, 0.041667
5298, 17, 31, 16, 0.150190, 0.010000
5299, 9, 0, 9, 0.270238, 0.083333
5300, 24, 26, 19, 0.250000, 0.066667
5301, 4, 95, 4, 0.630930, 0.500000
5302, 16, 29, 16, 0.430677, 0.250000
5303, 7, 102, 7, 0.150190, 0.010000
5304, 3, 57, 3, 0.218104, 0.043478
5305, 10, 10, 10, 0.150190, 0.010000
5306, 56, 65, 51, 0.278943, 0.090909
5307, 18, 22, 17, 0.173765, 0.018868
5309, 57, 30, 50, 0.205847, 0.035714
5312, 7, 73, 6, 0.221065, 0.045455
5313, 4, 22, 4, 0.356207, 0.166667
5315, 30, 0, 30, 0.212746, 0.040000
5317, 5, 218, 5, 0.150190, 0.010000
5318, 33, 339, 32, 1.000000, 1.000000
5320, 22, 34, 22, 0.194959, 0.029412
5321, 6, 42, 6, 0.500000, 0.333333
5322, 25, 65, 25, 0.203795, 0.034483
5323, 5, 15, 5, 0.244651, 0.062500
5324, 72, 37, 69, 0.270238, 0.083333
5326, 31, 0, 31, 0.221065, 0.045455
5328, 9, 44, 9, 0.356207, 0.166667
